player_name,challenge_wins,challenge_appearances,sit_outs,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,total_days,exile_days,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,season,episode
Adam Klein,0.0,1.0,,1.0,4.0,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Hannah Shapiro,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Jay Starrett,0.0,1.0,,0.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Michelle Schubert,0.0,1.0,,0.0,9.0,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Taylor Stocker,0.0,1.0,,0.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Will Wahl,1.0,1.0,,0.0,,13.0,1.0,3.0,,,,,1.0,1.0,1.0,33,8
Zeke Smith,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Bret LaBelle,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Chris Hammons,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
David Wright,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Jessica Lewis,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Ken McNickle,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Sunday Burquest,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,33,8
Adam Klein,0.25,0.5,,,,,,2.0,,0.0,4.0,0.0,1.0,4.0,0.25,33,7
Hannah Shapiro,0.125,0.5,1.0,0.0,,6.0,1.0,2.0,,0.5,4.0,0.125,,4.0,0.0,33,7
Jay Starrett,0.125,0.5,,1.0,,6.0,1.0,2.0,,0.5,4.0,0.125,0.0,4.0,0.0,33,7
Michaela Bradshaw,0.125,0.5,,0.0,4.0,6.0,1.0,2.0,,0.5,4.0,0.125,0.0,4.0,0.0,33,7
Michelle Schubert,0.375,0.5,,,,,,2.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,7
Taylor Stocker,0.25,0.5,,,,,,2.0,,0.0,4.0,0.0,1.0,4.0,0.25,33,7
Will Wahl,0.125,0.5,1.0,1.0,,6.0,1.0,2.0,,0.5,4.0,0.125,,4.0,0.0,33,7
Zeke Smith,0.375,0.5,,,,,,2.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,7
Bret LaBelle,0.0,0.5,1.0,1.0,2.0,6.0,1.0,2.0,,,4.0,0.0,0.0,4.0,0.0,33,7
Chris Hammons,0.375,0.5,,,,,,2.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,7
David Wright,0.375,0.5,,,,,,2.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,7
Jessica Lewis,0.25,0.5,,,,,,2.0,,0.0,4.0,0.0,1.0,4.0,0.25,33,7
Ken McNickle,0.25,0.5,,,,,,2.0,,0.0,4.0,0.0,1.0,4.0,0.25,33,7
Sunday Burquest,0.0,0.5,1.0,1.0,,6.0,1.0,2.0,,,4.0,0.0,0.0,4.0,0.0,33,7
Adam Klein,0.0,0.25,1.0,1.0,,5.0,1.0,3.0,,0.0,4.0,0.0,,4.0,0.0,33,6
Figgy Figueroa,0.0,0.25,,0.0,3.0,5.0,1.0,3.0,,0.0,4.0,0.0,0.0,4.0,0.0,33,6
Hannah Shapiro,0.25,0.25,1.0,,,,,3.0,,,4.0,0.0,1.0,4.0,0.25,33,6
Jay Starrett,0.375,0.25,,,,,,3.0,,0.5,4.0,0.125,1.0,4.0,0.25,33,6
Michaela Bradshaw,0.375,0.25,,,,,,3.0,,0.5,4.0,0.125,1.0,4.0,0.25,33,6
Michelle Schubert,0.375,0.25,,,,,,3.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,6
Taylor Stocker,0.0,0.25,,0.0,,5.0,1.0,3.0,,0.0,4.0,0.0,0.0,4.0,0.0,33,6
Will Wahl,0.125,0.25,1.0,,,,,3.0,,0.5,4.0,0.125,,4.0,0.0,33,6
Zeke Smith,0.375,0.25,,,,,,3.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,6
Bret LaBelle,0.25,0.25,1.0,,,,,3.0,,,4.0,0.0,1.0,4.0,0.25,33,6
Chris Hammons,0.375,0.25,,,,,,3.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,6
David Wright,0.375,0.25,,,,,,3.0,,1.0,4.0,0.25,0.5,4.0,0.125,33,6
Jessica Lewis,0.0,0.25,1.0,1.0,,5.0,1.0,3.0,,,4.0,0.0,0.0,4.0,0.0,33,6
Ken McNickle,0.0,0.25,,1.0,2.0,5.0,1.0,3.0,,0.0,4.0,0.0,0.0,4.0,0.0,33,6
Sunday Burquest,0.125,0.25,1.0,,,,,3.0,,0.5,4.0,0.125,,4.0,0.0,33,6
Adam Klein,0.1,0.2,,,,,,3.0,,,,,0.5,5.0,0.1,33,5
Figgy Figueroa,0.1,0.2,,,,,,3.0,,,,,0.5,5.0,0.1,33,5
Hannah Shapiro,0.2,0.2,,,,,,3.0,,,,,1.0,5.0,0.2,33,5
Jay Starrett,0.2,0.2,,,,,,3.0,,,,,1.0,5.0,0.2,33,5
Michaela Bradshaw,0.2,0.2,,,,,,3.0,,,,,1.0,5.0,0.2,33,5
Michelle Schubert,0.0,0.2,,1.0,1.0,5.0,1.0,3.0,,,,,0.0,5.0,0.0,33,5
Taylor Stocker,0.1,0.2,,,,,,3.0,,,,,0.5,5.0,0.1,33,5
Will Wahl,0.0,0.2,1.0,,,,,3.0,,,,,,5.0,0.0,33,5
Zeke Smith,0.0,0.2,,1.0,,5.0,1.0,3.0,,,,,0.0,5.0,0.0,33,5
Bret LaBelle,0.2,0.2,,,,,,3.0,,,,,1.0,5.0,0.2,33,5
Chris Hammons,0.0,0.2,,1.0,,5.0,1.0,3.0,,,,,0.0,5.0,0.0,33,5
CeCe Taylor,0.0,0.2,,0.0,4.0,5.0,1.0,3.0,,,,,0.0,5.0,0.0,33,5
David Wright,0.0,0.2,,1.0,,5.0,1.0,3.0,,,,,0.0,5.0,0.0,33,5
Jessica Lewis,0.1,0.2,,,,,,3.0,,,,,0.5,5.0,0.1,33,5
Ken McNickle,0.1,0.2,,,,,,3.0,,,,,0.5,5.0,0.1,33,5
Sunday Burquest,0.2,0.2,,,,,,3.0,,,,,1.0,5.0,0.2,33,5
Adam Klein,0.0,0.25,1.0,,,,,2.0,,0.0,8.0,0.0,,8.0,0.0,33,4
Figgy Figueroa,0.125,0.25,,,,,,2.0,,0.0,8.0,0.0,1.0,8.0,0.125,33,4
Hannah Shapiro,0.125,0.25,,,,,,2.0,,0.0,8.0,0.0,1.0,8.0,0.125,33,4
Jay Starrett,0.125,0.25,,,,,,2.0,,0.0,8.0,0.0,1.0,8.0,0.125,33,4
Michaela Bradshaw,0.125,0.25,,,,,,2.0,,0.0,8.0,0.0,1.0,8.0,0.125,33,4
Michelle Schubert,0.125,0.25,1.0,,,,,2.0,,,8.0,0.0,1.0,8.0,0.125,33,4
Taylor Stocker,0.125,0.25,,,,,,2.0,,0.0,8.0,0.0,1.0,8.0,0.125,33,4
Will Wahl,0.125,0.25,,,,,,2.0,,0.0,8.0,0.0,1.0,8.0,0.125,33,4
Zeke Smith,0.125,0.25,,,,,,2.0,,0.0,8.0,0.0,1.0,8.0,0.125,33,4
Bret LaBelle,0.125,0.25,,0.0,,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
Chris Hammons,0.125,0.25,,0.0,,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
CeCe Taylor,0.125,0.25,,1.0,1.0,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
David Wright,0.125,0.25,,1.0,,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
Jessica Lewis,0.125,0.25,,0.0,0.0,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
Ken McNickle,0.125,0.25,,0.0,,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
Lucy Huang,0.125,0.25,,0.0,2.0,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
Sunday Burquest,0.125,0.25,,0.0,,8.0,1.0,2.0,,1.0,8.0,0.125,0.0,8.0,0.0,33,4
Adam Klein,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Figgy Figueroa,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Hannah Shapiro,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Jay Starrett,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Michaela Bradshaw,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Michelle Schubert,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Taylor Stocker,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Will Wahl,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Zeke Smith,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,3
Bret LaBelle,0.0,0.1111111111,,0.0,,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
Chris Hammons,0.0,0.1111111111,,0.0,,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
CeCe Taylor,0.0,0.1111111111,,1.0,3.0,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
David Wright,0.0,0.1111111111,,1.0,,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
Jessica Lewis,0.0,0.1111111111,,1.0,,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
Ken McNickle,0.0,0.1111111111,,1.0,,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
Lucy Huang,0.0,0.1111111111,,1.0,,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
Paul Wachter,0.0,0.1111111111,,0.0,6.0,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
Sunday Burquest,0.0,0.1111111111,,1.0,,9.0,1.0,3.0,,,,,0.0,9.0,0.0,33,3
Adam Klein,0.0,0.1111111111,,0.0,,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Figgy Figueroa,0.0,0.1111111111,,1.0,3.0,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Hannah Shapiro,0.0,0.1111111111,1.0,1.0,,10.0,1.0,3.0,,,,,,9.0,0.0,33,2
Jay Starrett,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Mari Takahashi,0.0,0.1111111111,,0.0,7.0,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Michaela Bradshaw,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Michelle Schubert,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Taylor Stocker,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Will Wahl,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Zeke Smith,0.0,0.1111111111,,0.0,,10.0,1.0,3.0,,,,,0.0,9.0,0.0,33,2
Bret LaBelle,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
Chris Hammons,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
CeCe Taylor,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
David Wright,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
Jessica Lewis,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
Ken McNickle,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
Lucy Huang,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
Paul Wachter,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
Sunday Burquest,0.1111111111,0.1111111111,,,,,,3.0,,,,,1.0,9.0,0.1111111111,33,2
Adam Klein,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Figgy Figueroa,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Hannah Shapiro,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Jay Starrett,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Mari Takahashi,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Michaela Bradshaw,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Michelle Schubert,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Taylor Stocker,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Will Wahl,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Zeke Smith,0.1,0.1,,,,,,4.0,,,,,1.0,10.0,0.1,33,1
Bret LaBelle,0.0,0.1,,1.0,,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Chris Hammons,0.0,0.1,,1.0,,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
CeCe Taylor,0.0,0.1,,0.0,3.0,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
David Wright,0.0,0.1,,1.0,1.0,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Jessica Lewis,0.0,0.1,,0.0,,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Ken McNickle,0.0,0.1,,1.0,,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Lucy Huang,0.0,0.1,,0.0,,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Paul Wachter,0.0,0.1,,1.0,,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Rachel Ako,0.0,0.1,,0.0,5.0,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Sunday Burquest,0.0,0.1,,0.0,1.0,10.0,1.0,4.0,,,,,0.0,10.0,0.0,33,1
Brad Culpepper,3.0,3.0,,2.0,,15.0,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,34,14
Cirie Fields,0.0,1.0,,0.0,,6.0,1.0,1.0,,,1.0,0.0,,,,34,14
Sarah Lacina,0.0,3.0,,2.0,0.0,15.0,3.0,4.0,,,1.0,0.0,,1.0,0.0,34,14
Tai Trang,0.0,3.0,,1.0,3.0,15.0,3.0,3.0,,,1.0,0.0,,1.0,0.0,34,14
Aubry Bracco,0.0,2.0,,0.0,4.0,11.0,2.0,2.0,,,1.0,0.0,,1.0,0.0,34,14
Troyzan Robertson,0.0,3.0,,2.0,2.0,15.0,3.0,4.0,,,1.0,0.0,,1.0,0.0,34,14
Andrea Boehlke,0.0,1.0,,0.0,6.0,8.0,1.0,1.0,,0.0,1.0,0.0,,,,34,13
Brad Culpepper,1.0,2.0,,2.0,2.0,15.0,2.0,3.0,,0.0,1.0,0.0,1.0,1.0,1.0,34,13
Cirie Fields,0.0,2.0,,1.0,,15.0,2.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,34,13
Sarah Lacina,0.0,2.0,,3.0,,15.0,3.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,34,13
Tai Trang,0.0,2.0,,1.0,2.0,8.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,34,13
Aubry Bracco,1.0,2.0,,0.0,1.0,15.0,2.0,3.0,,1.0,1.0,1.0,0.0,1.0,0.0,34,13
Michaela Bradshaw,0.0,2.0,,1.0,4.0,15.0,2.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,34,13
Troyzan Robertson,0.0,2.0,,2.0,,15.0,2.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,34,13
Andrea Boehlke,0.3333333333,1.333333333,,1.0,3.0,9.0,1.0,3.0,,1.0,3.0,0.3333333333,,1.0,0.0,34,12
Brad Culpepper,1.333333333,1.333333333,,0.0,,9.0,1.0,3.0,,1.0,3.0,0.3333333333,1.0,1.0,1.0,34,12
Cirie Fields,0.0,1.333333333,,1.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,34,12
Sarah Lacina,0.0,1.333333333,,1.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,34,12
Sierra Thomas,0.0,1.333333333,,0.0,6.0,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,34,12
Tai Trang,0.0,1.333333333,,1.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,34,12
Aubry Bracco,0.3333333333,1.333333333,,1.0,,9.0,1.0,3.0,,1.0,3.0,0.3333333333,,1.0,0.0,34,12
Michaela Bradshaw,0.0,1.333333333,,1.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,34,12
Troyzan Robertson,0.0,1.333333333,,0.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,34,12
Andrea Boehlke,1.2,1.2,,1.0,,10.0,1.0,3.0,,1.0,5.0,0.2,1.0,1.0,1.0,34,11
Brad Culpepper,0.2,1.2,,0.0,,10.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,11
Cirie Fields,0.0,1.2,,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,11
Sarah Lacina,0.2,1.2,,1.0,,10.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,11
Sierra Thomas,0.0,1.2,,0.0,2.0,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,11
Tai Trang,0.0,1.2,,0.0,3.0,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,11
Zeke Smith,0.2,1.2,,0.0,5.0,10.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,11
Aubry Bracco,0.2,1.2,,1.0,,10.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,11
Michaela Bradshaw,0.0,1.2,,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,11
Troyzan Robertson,0.0,1.2,,0.0,,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,11
Andrea Boehlke,0.2,1.2,,1.0,5.0,11.0,1.0,2.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,10
Brad Culpepper,0.2,1.2,,0.0,,11.0,1.0,2.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,10
Cirie Fields,0.0,1.2,,1.0,,11.0,1.0,2.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,10
Debbie Wanner,0.2,1.2,,0.0,6.0,11.0,1.0,2.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,10
Sarah Lacina,0.0,1.2,,1.0,,11.0,1.0,2.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,10
Sierra Thomas,0.2,1.2,,0.0,,11.0,1.0,2.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,10
Tai Trang,0.0,1.2,,0.0,,11.0,1.0,2.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,10
Zeke Smith,0.0,1.2,,1.0,,11.0,1.0,2.0,,0.0,5.0,0.0,0.0,1.0,0.0,34,10
Aubry Bracco,0.2,1.2,,1.0,,11.0,1.0,2.0,,1.0,5.0,0.2,0.0,1.0,0.0,34,10
Michaela Bradshaw,0.0,1.2,1.0,1.0,,11.0,1.0,2.0,,,5.0,0.0,0.0,1.0,0.0,34,10
Troyzan Robertson,1.0,1.2,,0.0,,11.0,1.0,2.0,,0.0,5.0,0.0,1.0,1.0,1.0,34,10
Andrea Boehlke,0.1666666667,1.166666667,,0.0,,13.0,1.0,3.0,,1.0,6.0,0.1666666667,,1.0,0.0,34,9
Brad Culpepper,0.0,1.166666667,,1.0,,13.0,1.0,3.0,,0.0,6.0,0.0,,1.0,0.0,34,9
Cirie Fields,0.0,1.166666667,,0.0,,13.0,1.0,3.0,,0.0,6.0,0.0,,1.0,0.0,34,9
Debbie Wanner,0.1666666667,1.166666667,,2.0,,13.0,2.0,3.0,,1.0,6.0,0.1666666667,,1.0,0.0,34,9
Ozzy Lusth,0.1666666667,1.166666667,,0.0,7.0,13.0,1.0,3.0,,1.0,6.0,0.1666666667,,1.0,0.0,34,9
Sarah Lacina,0.0,1.166666667,,1.0,,13.0,1.0,3.0,,0.0,6.0,0.0,,1.0,0.0,34,9
Sierra Thomas,0.0,1.166666667,,1.0,1.0,13.0,1.0,3.0,,0.0,6.0,0.0,,1.0,0.0,34,9
Tai Trang,1.166666667,1.166666667,,1.0,,13.0,1.0,3.0,,1.0,6.0,0.1666666667,1.0,1.0,1.0,34,9
Zeke Smith,0.1666666667,1.166666667,,0.0,4.0,13.0,1.0,3.0,,1.0,6.0,0.1666666667,,1.0,0.0,34,9
Aubry Bracco,0.0,1.166666667,,0.0,1.0,13.0,1.0,3.0,,0.0,6.0,0.0,,1.0,0.0,34,9
Michaela Bradshaw,0.0,1.166666667,,0.0,,13.0,1.0,3.0,,0.0,6.0,0.0,,1.0,0.0,34,9
Troyzan Robertson,0.1666666667,1.166666667,,1.0,,13.0,1.0,3.0,,1.0,6.0,0.1666666667,,1.0,0.0,34,9
Andrea Boehlke,1.0,1.0,,0.0,,13.0,1.0,3.0,,,,,1.0,1.0,1.0,34,8
Brad Culpepper,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Cirie Fields,0.0,1.0,,0.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Debbie Wanner,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Ozzy Lusth,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Sarah Lacina,0.0,1.0,,0.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Sierra Thomas,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Tai Trang,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Zeke Smith,0.0,1.0,,0.0,2.0,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Aubry Bracco,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Hali Ford,0.0,1.0,,0.0,7.0,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Michaela Bradshaw,0.0,1.0,,0.0,4.0,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Troyzan Robertson,0.0,1.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,0.0,34,8
Andrea Boehlke,0.1428571429,0.2857142857,,1.0,,6.0,1.0,2.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,34,7
Brad Culpepper,0.1428571429,0.2857142857,,,,,,2.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,34,7
Cirie Fields,0.1428571429,0.2857142857,,,,,,2.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,34,7
Debbie Wanner,0.1428571429,0.2857142857,,1.0,,6.0,1.0,2.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,34,7
Ozzy Lusth,0.1428571429,0.2857142857,,1.0,,6.0,1.0,2.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,34,7
Sarah Lacina,0.1428571429,0.2857142857,,1.0,,6.0,1.0,2.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,34,7
Sierra Thomas,0.1428571429,0.2857142857,,,,,,2.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,34,7
Tai Trang,0.1428571429,0.2857142857,,1.0,,6.0,1.0,2.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,34,7
Zeke Smith,0.1428571429,0.2857142857,,1.0,,6.0,1.0,2.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,34,7
Aubry Bracco,0.1428571429,0.2857142857,,,,,,2.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,34,7
Hali Ford,0.1428571429,0.2857142857,,,,,,2.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,34,7
Jeff Varner,0.1428571429,0.2857142857,,0.0,6.0,6.0,1.0,2.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,34,7
Michaela Bradshaw,0.1428571429,0.2857142857,,,,,,2.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,34,7
Troyzan Robertson,0.1428571429,0.2857142857,,,,,,2.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,34,7
Andrea Boehlke,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,34,6
Brad Culpepper,0.1428571429,0.1428571429,,,,,,3.0,,,,,1.0,7.0,0.1428571429,34,6
Cirie Fields,0.1428571429,0.1428571429,,,,,,3.0,,,,,1.0,7.0,0.1428571429,34,6
Debbie Wanner,,0.0,,,,,,3.0,3.0,,,,,,,34,6
Ozzy Lusth,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,34,6
Sarah Lacina,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,34,6
Sierra Thomas,0.1428571429,0.1428571429,,,,,,3.0,,,,,1.0,7.0,0.1428571429,34,6
Tai Trang,0.0,0.1428571429,,1.0,2.0,7.0,1.0,3.0,,,,,0.0,7.0,0.0,34,6
Zeke Smith,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,34,6
Aubry Bracco,0.1428571429,0.1428571429,,,,,,3.0,,,,,1.0,7.0,0.1428571429,34,6
Hali Ford,0.1428571429,0.1428571429,,,,,,3.0,,,,,1.0,7.0,0.1428571429,34,6
Jeff Varner,0.0,0.1428571429,,0.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,34,6
Michaela Bradshaw,0.1428571429,0.1428571429,,,,,,3.0,,,,,1.0,7.0,0.1428571429,34,6
Sandra Diaz-Twine,0.0,0.1428571429,,0.0,5.0,7.0,1.0,3.0,,,,,0.0,7.0,0.0,34,6
Troyzan Robertson,0.1428571429,0.1428571429,,,,,,3.0,,,,,1.0,7.0,0.1428571429,34,6
Andrea Boehlke,0.3,0.4,,,,,,2.0,,1.0,5.0,0.2,0.5,5.0,0.1,34,5
Brad Culpepper,0.2,0.4,,,,,,2.0,,0.0,5.0,0.0,1.0,5.0,0.2,34,5
Cirie Fields,0.2,0.4,1.0,,,,,2.0,,1.0,5.0,0.2,,5.0,0.0,34,5
Debbie Wanner,0.2,0.4,,,,,,2.0,,0.0,5.0,0.0,1.0,5.0,0.2,34,5
J.T. Thomas,0.1,0.4,,0.0,3.0,5.0,1.0,2.0,,0.5,5.0,0.1,0.0,5.0,0.0,34,5
Ozzy Lusth,0.3,0.4,,,,,,2.0,,1.0,5.0,0.2,0.5,5.0,0.1,34,5
Sarah Lacina,0.3,0.4,,,,,,2.0,,1.0,5.0,0.2,0.5,5.0,0.1,34,5
Sierra Thomas,0.2,0.4,,,,,,2.0,,0.0,5.0,0.0,1.0,5.0,0.2,34,5
Tai Trang,0.2,0.4,,,,,,2.0,,0.0,5.0,0.0,1.0,5.0,0.2,34,5
