episode,voted_off_next,total_days,exile_days,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,challenge_wins,challenge_appearances,sit_outs,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,cumsum_total_days,cumsum_exile_days,cumsum_votes_for_bootee,cumsum_votes_against_player,cumsum_total_votes,cumsum_tribal_council_appearances,cumsum_challenge_wins,cumsum_challenge_appearances,cumsum_sit_outs,cumsum_reward_chl_win,cumsum_reward_chl_teammates,cumsum_reward_chl_win_perc,cumsum_immun_chl_win,cumsum_immun_chl_teammates,cumsum_immun_chl_win_perc
78,0,33.0,3.0,9.0,1.0,74.0,10.0,0.6388888889,7.8023809523,1.0,4.0,55.0,0.5138888889,1.0,50.0,0.125,214.0,17.0,57.0,10.0,469.0,58.0,5.5833333333,37.1444444438,3.0,36.0,449.0,4.4583333333,9.0,435.0,1.125
45,1,24.0,0.0,2.0,8.0,29.0,3.0,1.4246031746,3.8023809523,0.0,6.0,53.0,0.8650793651,4.0,48.0,0.5595238096,124.0,0.0,16.0,8.0,163.0,17.0,6.5595238094,18.737301586900003,0.0,32.0,287.0,4.1130952381000006,18.0,287.0,2.4464285717000003
78,1,33.0,0.0,7.0,3.0,74.0,10.0,2.6277777778,8.0523809523,0.0,3.0,59.0,1.4166666666999999,3.0,50.0,1.2111111111000001,214.0,0.0,44.0,19.0,450.0,56.0,7.0611111112,37.8944444438,0.0,11.0,461.0,3.7500000001999996,23.0,435.0,3.3111111110000007
1,0,3.0,0.0,0.0,9.0,10.0,1.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,9.0,10.0,1.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,10.0,0.0
78,1,31.0,0.0,3.0,10.0,53.0,6.0,1.4246031746,7.0523809523,0.0,6.0,59.0,0.8650793651,4.0,50.0,0.5595238096,212.0,0.0,26.0,13.0,300.0,32.0,10.8333333332,36.8944444438,0.0,50.0,461.0,6.708333333400001,30.0,435.0,4.1250000005
66,1,30.0,6.0,1.0,8.0,46.0,5.0,2.4134920635,6.0523809523,0.0,5.0,58.0,1.7678571429,5.0,49.0,0.6456349207000001,181.0,24.0,2.0,12.0,228.0,24.0,10.897619047600001,29.8420634915,0.0,22.0,402.0,6.2321428574,38.0,385.0,4.665476190800001
15,1,14.0,0.0,1.0,6.0,27.0,3.0,0.21111111110000003,1.9333333333000002,0.0,0.0,35.0,0.0,2.0,35.0,0.21111111110000003,42.0,0.0,2.0,6.0,66.0,7.0,0.8333333333000001,7.361111111000001,0.0,0.0,92.0,0.0,8.0,101.0,0.8333333333000001
21,1,15.0,0.0,1.0,8.0,27.0,3.0,0.8650793650999999,2.0761904762000003,0.0,5.0,42.0,0.6150793651,2.0,35.0,0.25,57.0,0.0,6.0,8.0,104.0,11.0,2.3928571428,9.4373015872,0.0,15.0,134.0,1.7678571428,5.0,136.0,0.625
28,1,19.0,4.0,2.0,7.0,26.0,3.0,1.7468253968,2.3857142857,0.0,3.0,48.0,1.2678571429,4.0,42.0,0.47896825400000004,78.0,19.0,10.0,7.0,103.0,11.0,9.576984126900001,11.965873015700002,0.0,12.0,182.0,7.6607142858,17.0,185.0,1.9162698413
3,1,6.0,0.0,0.0,6.0,10.0,1.0,0.1,1.2111111111000001,0.0,0.0,10.0,0.0,1.0,10.0,0.1,9.0,0.0,0.0,6.0,10.0,1.0,0.2,2.3111111111000002,0.0,0.0,11.0,0.0,2.0,20.0,0.2
10,1,11.0,0.0,0.0,6.0,19.0,2.0,0.21111111110000003,1.6833333333000002,0.0,0.0,27.0,0.0,2.0,27.0,0.21111111110000003,28.0,0.0,0.0,6.0,39.0,4.0,0.6222222222,5.427777777700001,0.0,0.0,57.0,0.0,6.0,66.0,0.6222222222
78,0,33.0,0.0,4.0,0.0,48.0,6.0,1.0206349207,8.0523809523,2.0,2.0,59.0,0.375,5.0,50.0,0.6456349207000001,214.0,0.0,27.0,0.0,276.0,30.0,7.561111111500001,37.8944444438,13.0,13.0,461.0,2.25,43.0,435.0,5.311111111500001
55,1,27.0,3.0,7.0,9.0,64.0,8.0,0.8888888889,4.8023809523,0.0,5.0,53.0,0.7638888889,1.0,49.0,0.125,151.0,17.0,38.0,23.0,323.0,39.0,4.5555555555,23.0396825392,0.0,29.0,332.0,3.6805555555,7.0,336.0,0.875
78,0,33.0,0.0,6.0,3.0,48.0,6.0,2.1746031746,8.0523809523,1.0,5.0,59.0,0.6150793651,5.0,50.0,1.5595238096,214.0,0.0,32.0,22.0,295.0,32.0,12.5833333332,37.8944444438,5.0,45.0,461.0,5.458333333400001,33.0,435.0,7.1250000005
28,1,20.0,2.0,3.0,7.0,40.0,5.0,0.3777777778,2.5523809523,1.0,1.0,48.0,0.1666666667,2.0,48.0,0.21111111110000003,79.0,2.0,13.0,17.0,140.0,16.0,1.4222222222,12.132539682300001,4.0,1.0,182.0,0.1666666667,12.0,191.0,1.2555555555000002
6,1,8.0,0.0,1.0,6.0,19.0,2.0,1.2222222222,1.4333333333000002,0.0,3.0,19.0,1.2222222222,0.0,19.0,0.0,17.0,0.0,3.0,6.0,39.0,4.0,3.3333333333,3.7444444444000005,0.0,6.0,30.0,3.3333333333,0.0,39.0,0.0
28,1,21.0,0.0,3.0,5.0,34.0,5.0,0.3472222222,2.6186507936,0.0,2.0,48.0,0.2361111111,1.0,30.0,0.1111111111,84.0,0.0,10.0,13.0,111.0,15.0,2.3055555554,7.1484126982,0.0,13.0,207.0,1.5277777777,7.0,132.0,0.7777777777
66,0,33.0,4.0,2.0,0.0,45.0,6.0,3.6424603171000003,7.4019841266,0.0,7.0,61.0,1.2218253969,4.0,32.0,1.4206349207,198.0,10.0,14.0,0.0,186.0,24.0,12.170634920100001,26.5063492056,0.0,48.0,436.0,6.9484126991,25.0,256.0,4.2222222226
45,1,27.0,0.0,2.0,5.0,25.0,3.0,1.5591269841000002,4.0686507936,1.0,7.0,57.0,1.1384920636,3.0,31.0,0.42063492069999997,135.0,0.0,10.0,5.0,93.0,11.0,7.2690476189,14.035714285400001,3.0,35.0,317.0,4.8880952386,18.0,193.0,2.3809523811999997
66,1,33.0,0.0,2.0,4.0,40.0,5.0,1.1424603175,7.4019841266,5.0,5.0,61.0,0.7218253969,3.0,31.0,0.42063492069999997,198.0,0.0,14.0,4.0,166.0,20.0,8.637301587500001,26.5063492056,24.0,40.0,436.0,5.4150793656000005,24.0,255.0,3.2222222225999997
66,1,33.0,0.0,10.0,7.0,71.0,10.0,0.6428571428000001,7.4019841266,0.0,2.0,61.0,0.5,1.0,32.0,0.1428571429,198.0,0.0,57.0,28.0,415.0,57.0,3.1190476188000003,26.5063492056,0.0,10.0,436.0,1.8333333336,9.0,256.0,1.2857142861000002
28,1,21.0,1.0,2.0,4.0,24.0,3.0,1.2714285714,2.6186507936,0.0,5.0,48.0,0.8190476192,3.0,30.0,0.4523809525,84.0,6.0,13.0,4.0,118.0,14.0,3.8428571428000002,7.1484126982,0.0,15.0,207.0,2.3666666672,10.0,132.0,1.4761904766
15,1,15.0,0.0,3.0,6.0,31.0,4.0,0.3095238095,1.0853174603,0.0,1.0,37.0,0.1666666667,1.0,23.0,0.1428571429,45.0,0.0,11.0,6.0,98.0,12.0,0.9285714285000001,3.111111111,0.0,3.0,116.0,0.5000000001,3.0,73.0,0.42857142870000003
3,1,6.0,0.0,1.0,8.0,17.0,2.0,0.0,0.3472222222,0.0,0.0,17.0,0.0,0.0,9.0,0.0,9.0,0.0,2.0,9.0,26.0,3.0,0.0,0.5694444444,0.0,0.0,26.0,0.0,0.0,18.0,0.0
10,1,12.0,0.0,1.0,5.0,16.0,2.0,0.3472222222,0.7996031746000001,1.0,2.0,30.0,0.2361111111,1.0,16.0,0.1111111111,30.0,0.0,2.0,5.0,25.0,3.0,1.2638888888,2.0257936507,2.0,7.0,79.0,0.8194444444,4.0,50.0,0.4444444444
21,1,18.0,0.0,2.0,8.0,29.0,4.0,0.3472222222,1.4186507936,1.0,2.0,43.0,0.2361111111,1.0,29.0,0.1111111111,63.0,0.0,5.0,13.0,77.0,10.0,1.9583333332,4.5297619046,4.0,11.0,159.0,1.2916666665999998,6.0,102.0,0.6666666666000001
66,0,33.0,0.0,9.0,3.0,71.0,10.0,1.1428571429,7.4019841266,1.0,1.0,61.0,1.0,1.0,31.0,0.1428571429,198.0,0.0,56.0,18.0,415.0,57.0,3.2857142861,26.5063492056,9.0,2.0,436.0,2.0,9.0,255.0,1.2857142861000002
45,1,27.0,0.0,1.0,3.0,21.0,3.0,2.3091269840999997,2.8186507936000003,0.0,6.0,53.0,0.8884920636,4.0,30.0,1.4206349207,135.0,0.0,7.0,6.0,94.0,12.0,10.2190476189,12.785714285400001,0.0,35.0,313.0,4.8380952386,21.0,192.0,5.3809523812
66,0,33.0,0.0,8.0,3.0,66.0,9.0,0.7595238095000001,7.4019841266,0.0,3.0,61.0,0.6166666667,1.0,31.0,0.1428571429,198.0,0.0,48.0,3.0,395.0,53.0,4.335714285500001,26.5063492056,0.0,16.0,436.0,3.0500000003,9.0,255.0,1.2857142861000002
1,0,3.0,0.0,0.0,8.0,9.0,1.0,0.0,0.2222222222,0.0,0.0,9.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,8.0,9.0,1.0,0.0,0.2222222222,0.0,0.0,9.0,0.0,0.0,9.0,0.0
6,1,9.0,0.0,0.0,7.0,9.0,1.0,0.2222222222,0.6567460317,2.0,1.0,23.0,0.1111111111,1.0,16.0,0.1111111111,18.0,0.0,0.0,7.0,9.0,1.0,0.6666666666000001,1.2261904761,3.0,3.0,49.0,0.33333333330000003,3.0,34.0,0.33333333330000003
55,1,30.0,0.0,2.0,5.0,41.0,5.0,1.7214285714000002,5.0686507936,0.0,7.0,58.0,1.2690476192,3.0,31.0,0.4523809525,165.0,0.0,19.0,5.0,216.0,26.0,8.757142857000002,19.104365079,0.0,35.0,375.0,5.9238095248,19.0,224.0,2.8333333340999998
66,0,33.0,10.0,7.0,0.0,51.0,7.0,1.1305555555,7.2591269837,1.0,5.0,54.0,1.0194444444,1.0,32.0,0.1111111111,198.0,73.0,33.0,0.0,241.0,33.0,5.5777777775,25.3634920624,9.0,29.0,380.0,4.3555555554,11.0,256.0,1.2222222221
66,0,33.0,0.0,7.0,6.0,53.0,7.0,2.1047619048,7.4019841266,1.0,5.0,61.0,0.8190476192,3.0,31.0,1.2857142858000001,198.0,0.0,36.0,21.0,284.0,36.0,10.928571428800002,26.5063492056,6.0,35.0,436.0,5.642857144000001,19.0,255.0,5.285714286400001
36,1,24.0,5.0,2.0,4.0,24.0,3.0,1.1916666667,4.1171904759,0.0,3.0,42.0,0.6583333333,3.0,25.0,0.5333333334,108.0,27.0,13.0,4.0,107.0,14.0,4.0333333336,12.069333333300001,0.0,12.0,224.0,1.9333333333,12.0,112.0,2.1000000002999997
3,1,6.0,0.0,0.0,7.0,8.0,1.0,0.125,0.2678571429,0.0,1.0,15.0,0.125,0.0,0.0,0.0,9.0,0.0,0.0,7.0,8.0,1.0,0.25,0.3928571429,0.0,2.0,23.0,0.25,0.0,0.0,0.0
1,0,3.0,0.0,0.0,7.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
66,1,33.0,0.0,4.0,3.0,45.0,6.0,1.8583333334,8.3671904759,1.0,2.0,48.0,0.325,4.0,27.0,1.5333333333999999,198.0,0.0,25.0,9.0,223.0,29.0,8.2750000005,33.170904761,3.0,17.0,365.0,2.575,23.0,192.0,5.700000000499999
66,1,33.0,0.0,4.0,6.0,45.0,6.0,2.2416666667,8.3671904759,2.0,4.0,48.0,0.9083333333,3.0,27.0,1.3333333334,198.0,0.0,25.0,8.0,223.0,29.0,10.1583333337,33.170904761,16.0,24.0,365.0,4.6583333332,18.0,192.0,5.5000000005
66,0,33.0,4.0,4.0,1.0,45.0,6.0,0.9083333334,8.3671904759,1.0,2.0,48.0,0.375,3.0,27.0,0.5333333334,198.0,16.0,23.0,9.0,223.0,29.0,5.8250000005,33.170904761,6.0,14.0,365.0,2.125,21.0,192.0,3.7000000004999998
66,0,33.0,0.0,7.0,0.0,56.0,8.0,1.3785714286,8.3671904759,1.0,6.0,48.0,1.2357142857999999,1.0,27.0,0.1428571429,198.0,0.0,38.0,0.0,296.0,42.0,8.8500000004,33.170904761,3.0,41.0,365.0,7.5642857152,9.0,192.0,1.2857142861000002
6,1,9.0,0.0,1.0,6.0,15.0,2.0,0.125,0.5538571429,0.0,1.0,22.0,0.125,0.0,7.0,0.0,18.0,0.0,2.0,6.0,23.0,3.0,0.375,0.9467142857999999,0.0,3.0,45.0,0.375,0.0,7.0,0.0
28,1,21.0,2.0,3.0,11.0,36.0,5.0,0.7952380953,2.7838571429,0.0,4.0,39.0,0.6523809525,1.0,24.0,0.1428571429,84.0,4.0,14.0,14.0,122.0,17.0,3.585714286,7.9521428574,0.0,18.0,182.0,2.871428572,5.0,87.0,0.7142857145000001
10,1,12.0,0.0,1.0,6.0,15.0,2.0,0.4285714286,1.0538571429,0.0,2.0,27.0,0.2857142858,1.0,13.0,0.1428571429,30.0,0.0,4.0,9.0,39.0,5.0,1.0000000001,2.0005714287,0.0,5.0,72.0,0.7142857145000001,2.0,20.0,0.2857142858
55,1,30.0,2.0,3.0,11.0,39.0,5.0,0.8583333334000001,7.3671904759,1.0,2.0,47.0,0.325,3.0,27.0,0.5333333334,165.0,14.0,19.0,28.0,178.0,23.0,5.4166666671,24.8037142851,7.0,15.0,317.0,2.25,18.0,165.0,3.1666666671
15,1,15.0,0.0,2.0,5.0,21.0,3.0,0.5952380953,1.3838571429,1.0,3.0,33.0,0.4523809525,1.0,19.0,0.1428571429,45.0,0.0,7.0,5.0,60.0,8.0,1.5952380954,3.3844285716,2.0,8.0,105.0,1.166666667,3.0,39.0,0.42857142870000003
66,0,33.0,6.0,8.0,1.0,56.0,8.0,2.5952380953,8.3671904759,2.0,5.0,48.0,2.4523809525,1.0,27.0,0.1428571429,198.0,28.0,42.0,2.0,296.0,42.0,8.166666667200001,33.170904761,11.0,29.0,365.0,6.880952382,9.0,192.0,1.2857142861000002
21,1,18.0,0.0,3.0,4.0,26.0,4.0,0.5952380953,1.7838571429,0.0,3.0,38.0,0.4523809525,1.0,24.0,0.1428571429,63.0,0.0,11.0,6.0,86.0,12.0,2.1904761907,5.1682857145,0.0,11.0,143.0,1.6190476195,4.0,63.0,0.5714285716
66,0,33.0,7.0,6.0,4.0,56.0,8.0,0.7952380953,8.3671904759,1.0,4.0,48.0,0.6523809525,1.0,27.0,0.1428571429,198.0,46.0,32.0,20.0,296.0,42.0,6.7666666672,33.170904761,8.0,34.0,365.0,5.480952382000001,9.0,192.0,1.2857142861000002
45,1,27.0,0.0,2.0,5.0,32.0,4.0,3.1083333334,5.3671904759,0.0,4.0,46.0,1.575,4.0,26.0,1.5333333333999999,135.0,0.0,15.0,5.0,139.0,18.0,9.8083333337,17.4365238092,0.0,17.0,270.0,5.175,17.0,138.0,4.6333333337
15,1,14.0,0.0,3.0,9.0,31.0,4.0,0.1666666667,0.8777777778,0.0,0.0,21.0,0.0,1.0,22.0,0.1666666667,42.0,0.0,12.0,23.0,109.0,13.0,0.3333333334,2.1111111112,0.0,0.0,60.0,0.0,2.0,68.0,0.3333333334
6,1,8.0,0.0,2.0,7.0,25.0,3.0,0.0,0.3777777778,0.0,0.0,15.0,0.0,0.0,10.0,0.0,17.0,0.0,5.0,8.0,53.0,6.0,0.0,0.6888888889,0.0,0.0,24.0,0.0,0.0,30.0,0.0
3,1,6.0,0.0,0.0,7.0,18.0,2.0,0.0,0.21111111110000003,0.0,0.0,9.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,7.0,28.0,3.0,0.0,0.3111111111,0.0,0.0,9.0,0.0,0.0,20.0,0.0
78,0,33.0,0.0,4.0,0.0,67.0,7.0,1.9777777778,7.677777777799999,2.0,4.0,39.0,0.6777777778,3.0,30.0,1.3,210.0,0.0,17.0,0.0,257.0,25.0,7.755555555700001,28.055555555799998,18.0,28.0,280.0,4.3555555557000005,19.0,260.0,3.4000000000000004
78,1,31.0,0.0,3.0,8.0,60.0,6.0,1.3111111112,6.8444444444,3.0,5.5,42.0,1.0111111112,2.0,29.0,0.30000000000000004,208.0,0.0,16.0,9.0,250.0,24.0,9.522222223,28.555555555199998,23.0,40.5,307.0,7.122222223,18.0,259.0,2.4000000000000004
36,1,21.0,0.0,1.0,10.0,22.0,2.0,0.9444444444,2.4027777778,1.0,3.0,31.0,0.47777777779999997,3.0,27.0,0.4666666667,96.0,0.0,5.0,10.0,62.0,6.0,3.7111111109,7.5444444446,6.0,13.0,166.0,1.8444444445000001,14.0,144.0,1.8666666668
78,0,33.0,0.0,11.0,3.0,93.0,11.0,2.2916666667,7.802777777799999,0.0,2.5,43.0,2.125,1.0,30.0,0.1666666667,210.0,0.0,63.0,16.0,523.0,63.0,6.0000000003,29.555555555799998,0.0,9.0,328.0,4.5,9.0,260.0,1.5000000003
66,1,30.0,0.0,2.0,7.0,52.0,5.0,1.9444444445,5.802777777799999,2.0,5.0,42.0,1.6777777778,2.0,29.0,0.2666666667,177.0,0.0,12.0,7.0,190.0,18.0,10.4777777782,21.752777778,12.0,31.0,285.0,8.2111111113,18.0,230.0,2.2666666669
45,1,24.0,0.0,2.0,4.0,33.0,3.0,0.9444444445,3.4777777778,2.0,3.0,32.0,0.47777777779999997,3.0,28.0,0.4666666667,120.0,0.0,8.0,4.0,95.0,9.0,4.5888888892,10.0222222224,8.0,16.0,166.0,2.2555555557,17.0,172.0,2.3333333335
55,1,27.0,0.0,2.0,5.0,43.0,4.0,2.9444444445,4.677777777799999,3.0,5.0,37.0,1.6777777778,3.0,29.0,1.2666666667,147.0,0.0,10.0,5.0,138.0,13.0,10.3333333337,14.7000000002,17.0,25.0,203.0,6.333333333500001,18.0,201.0,4.0000000002
28,1,18.0,0.0,4.0,5.0,36.0,5.0,0.29166666669999997,1.4027777778,0.0,0.5,30.0,0.125,1.0,27.0,0.1666666667,75.0,0.0,21.0,7.0,176.0,22.0,1.5416666667999999,5.1416666668,0.0,3.5,135.0,0.875,4.0,117.0,0.6666666668
1,0,3.0,0.0,0.0,7.0,10.0,1.0,0.125,0.225,0.0,0.5,4.0,0.125,0.0,10.0,0.0,3.0,0.0,0.0,7.0,10.0,1.0,0.125,0.225,0.0,0.5,4.0,0.125,0.0,10.0,0.0
78,0,33.0,0.0,10.0,1.0,93.0,11.0,1.1666666667,7.8444444444,0.0,0.0,42.0,0.0,2.0,30.0,1.1666666667,210.0,0.0,51.0,2.0,523.0,63.0,4.5000000003,29.555555555199998,0.0,0.0,307.0,0.0,12.0,260.0,4.5000000003
3,1,5.0,0.0,1.0,9.0,19.0,2.0,0.0,0.21111111110000003,0.0,0.0,9.0,0.0,0.0,10.0,0.0,8.0,0.0,2.0,9.0,29.0,3.0,0.0,0.3111111111,0.0,0.0,9.0,0.0,0.0,20.0,0.0
78,1,33.0,0.0,4.0,7.0,67.0,7.0,1.0,7.677777777799999,2.0,4.0,39.0,0.7333333334000001,2.0,30.0,0.2666666667,210.0,0.0,17.0,23.0,257.0,25.0,7.5333333334,28.055555555799998,17.0,28.0,280.0,5.0000000006,20.0,260.0,2.5333333336
78,0,33.0,0.0,11.0,5.0,93.0,11.0,0.36666666670000003,7.8444444444,1.0,1.0,42.0,0.2,1.0,30.0,0.1666666667,210.0,0.0,63.0,15.0,523.0,63.0,2.1000000003,29.555555555199998,4.0,3.0,307.0,0.6000000000000001,9.0,260.0,1.5000000003
78,0,33.0,0.0,11.0,2.0,93.0,11.0,0.49166666670000003,7.9694444444,1.0,1.5,46.0,0.325,1.0,30.0,0.1666666667,210.0,0.0,63.0,2.0,523.0,63.0,3.6000000002999997,31.055555555199998,10.0,9.0,355.0,2.1,9.0,260.0,1.5000000003
21,1,15.0,0.0,1.0,9.0,19.0,2.0,0.8777777778,1.0444444443999998,1.0,3.5,24.0,0.6111111112,2.0,22.0,0.2666666667,57.0,0.0,3.0,9.0,39.0,4.0,2.988888889,3.4888888887999996,3.0,12.5,90.0,2.0555555558,8.0,90.0,0.9333333334
78,1,33.0,0.0,3.0,1.0,67.0,7.0,0.9444444445,7.9694444444,4.0,3.5,46.0,0.6444444444999999,2.0,30.0,0.30000000000000004,210.0,0.0,5.0,1.0,257.0,25.0,7.255555556,31.055555555199998,33.0,27.5,355.0,4.855555556,18.0,260.0,2.4000000000000004
10,1,11.0,0.0,0.0,8.0,10.0,1.0,0.21111111110000003,0.6694444445,1.0,1.0,19.0,0.1111111111,1.0,16.0,0.1,28.0,0.0,0.0,8.0,10.0,1.0,0.7333333333000001,1.7333333334,2.0,3.0,55.0,0.33333333330000003,4.0,46.0,0.4
66,1,30.0,0.0,4.0,10.0,59.0,7.0,1.5583333333,5.5607142854,0.0,5.0,60.0,0.9583333333,3.0,40.0,0.6000000000000001,177.0,0.0,34.0,47.0,378.0,45.0,6.7583333333,23.017857142700002,0.0,30.0,439.0,4.3583333333,12.0,276.0,2.4000000000000004
28,1,18.0,0.0,1.0,5.0,27.0,3.0,2.3023809524,2.9273809524,0.0,4.0,46.0,1.4166666666999999,3.5,30.0,0.8857142858,75.0,0.0,5.0,9.0,76.0,8.0,6.4500000001,8.1750000001,0.0,15.0,215.0,3.7500000000999996,15.0,126.0,2.7000000003
78,1,31.0,0.0,5.0,5.0,67.0,8.0,2.225,7.0607142854,0.0,5.0,61.0,1.625,3.0,41.0,0.6000000000000001,208.0,0.0,40.0,5.0,445.0,53.0,14.65,33.0785714281,0.0,40.0,500.0,11.65,15.0,323.0,3.0000000000000004
10,1,11.0,0.0,2.0,3.0,27.0,3.0,0.225,0.7178571429,1.0,2.0,34.0,0.225,0.0,17.0,0.0,28.0,0.0,7.0,3.0,75.0,8.0,0.65,1.6928571429000001,1.0,6.0,88.0,0.65,0.0,47.0,0.0
36,1,21.0,0.0,1.0,4.0,34.0,4.0,0.8023809524000001,2.8273809524,0.0,3.0,51.0,0.41666666669999997,3.0,34.0,0.3857142858,96.0,0.0,6.0,4.0,110.0,12.0,4.2523809525,10.002380952500001,0.0,16.0,266.0,2.1666666668,17.0,158.0,2.0857142861
78,0,33.0,0.0,5.0,3.0,74.0,9.0,1.5583333333,7.5607142854,1.0,5.0,61.0,0.9583333333,3.0,41.0,0.6000000000000001,210.0,0.0,30.0,25.0,452.0,54.0,8.3166666666,30.5785714281,8.0,35.0,500.0,5.3166666666,15.0,317.0,3.0000000000000004
45,1,24.0,0.0,2.0,9.0,40.0,5.0,0.5678571429,3.2273809524,6.0,2.0,56.0,0.325,2.0,39.0,0.24285714290000002,120.0,0.0,9.0,14.0,150.0,17.0,2.5642857145000004,13.2297619049,31.0,7.0,322.0,0.95,14.0,197.0,1.6142857145
78,1,33.0,0.0,7.0,4.0,74.0,9.0,2.1928571429,7.5607142854,3.0,6.0,61.0,1.95,2.0,41.0,0.24285714290000002,210.0,0.0,37.0,4.0,333.0,39.0,10.7857142863,30.5785714281,19.0,37.0,500.0,8.3000000002,21.0,317.0,2.4857142861000003
55,1,27.0,0.0,5.0,5.0,50.0,6.0,1.225,4.2273809524,0.0,4.0,57.0,0.625,3.0,39.0,0.6000000000000001,147.0,0.0,37.0,5.0,319.0,38.0,5.2,17.4571428573,0.0,25.0,379.0,3.4000000000000004,9.0,236.0,1.8000000000000003
21,1,15.0,0.0,3.0,7.0,40.0,5.0,0.225,2.0273809524,0.0,2.0,41.0,0.225,0.0,24.0,0.0,57.0,0.0,13.0,9.0,149.0,17.0,1.1,4.747619047700001,0.0,10.0,169.0,1.1,0.0,95.0,0.0
78,0,33.0,0.0,7.0,1.0,74.0,9.0,2.0023809524000002,7.5607142854,2.0,4.0,61.0,0.6166666667,4.0,41.0,1.3857142858,210.0,0.0,27.0,4.0,333.0,39.0,10.261904762100002,30.5785714281,11.0,32.0,500.0,4.6333333335999995,31.0,317.0,5.6285714293
78,0,33.0,0.0,7.0,3.0,74.0,9.0,1.7107142858,7.5607142854,3.0,3.0,61.0,1.325,3.0,41.0,0.3857142858,210.0,0.0,37.0,6.0,333.0,39.0,6.8035714293,30.5785714281,23.0,16.0,500.0,3.175,29.0,317.0,3.6285714293
6,1,8.0,0.0,0.0,9.0,10.0,1.0,0.1,0.45,1.0,0.0,26.0,0.0,1.0,10.0,0.1,17.0,0.0,0.0,9.0,10.0,1.0,0.30000000000000004,0.9750000000000001,2.0,0.0,54.0,0.0,3.0,30.0,0.30000000000000004
78,1,33.0,0.0,6.0,6.0,74.0,9.0,1.225,7.5607142854,1.0,4.0,61.0,0.625,3.0,41.0,0.6000000000000001,210.0,0.0,40.0,6.0,452.0,54.0,7.65,30.5785714281,11.0,33.0,500.0,4.65,15.0,317.0,3.0000000000000004
78,0,33.0,0.0,8.0,5.0,74.0,9.0,1.6773809524,7.5607142854,2.0,3.0,61.0,0.29166666669999997,4.0,41.0,1.3857142858,210.0,0.0,34.0,32.0,333.0,39.0,7.0869047621000005,30.5785714281,10.0,28.0,500.0,2.4583333335999997,30.0,317.0,4.6285714293
78,0,33.0,0.0,6.0,0.0,74.0,9.0,0.6928571429,7.5607142854,6.0,3.0,61.0,0.45,2.0,41.0,0.24285714290000002,210.0,0.0,25.0,0.0,333.0,39.0,5.6428571432000005,30.5785714281,42.0,24.0,500.0,3.3,20.0,317.0,2.3428571432000003
3,1,6.0,0.0,1.0,6.0,19.0,2.0,0.1,0.325,0.0,1.0,18.0,0.1,0.0,10.0,0.0,9.0,0.0,2.0,6.0,29.0,3.0,0.2,0.525,0.0,2.0,28.0,0.2,0.0,20.0,0.0
1,0,3.0,0.0,0.0,9.0,10.0,1.0,0.1,0.2,0.0,1.0,10.0,0.1,0.0,10.0,0.0,3.0,0.0,0.0,9.0,10.0,1.0,0.1,0.2,0.0,1.0,10.0,0.1,0.0,10.0,0.0
15,1,14.0,0.0,2.0,5.0,34.0,4.0,0.225,1.0273809524000002,0.0,2.0,40.0,0.225,0.0,24.0,0.0,42.0,0.0,7.0,5.0,109.0,12.0,0.875,2.7202380953,0.0,8.0,128.0,0.875,0.0,71.0,0.0
21,1,15.0,0.0,1.0,3.0,19.0,2.0,0.6595238096,2.0273809524,1.0,3.0,41.0,0.41666666669999997,2.0,24.0,0.24285714290000002,57.0,0.0,4.0,3.0,49.0,5.0,2.3619047621,4.747619047700001,2.0,10.0,169.0,1.3333333334,9.0,95.0,1.0285714287
36,1,21.0,0.0,2.0,10.0,37.0,4.0,0.7944444444000001,3.0305555554,0.0,5.0,52.0,0.6277777778,1.0,14.0,0.1666666667,96.0,0.0,7.0,10.0,135.0,15.0,3.2583333332000004,8.5361111103,0.0,25.0,285.0,2.925,2.0,44.0,0.3333333334
78,1,32.0,0.0,5.0,5.0,65.0,7.0,1.2444444444,7.6805555554,0.0,7.0,67.0,1.0777777778,1.0,17.0,0.1666666667,207.0,0.0,34.0,7.0,364.0,39.0,7.7361111108000005,31.5583333319,0.0,51.0,537.0,6.7361111112,6.0,108.0,1.0000000002
55,1,27.0,0.0,5.0,13.0,58.0,6.0,1.4611111111000001,5.4305555554,0.0,3.0,62.0,0.3361111111,2.0,16.0,1.125,147.0,0.0,23.0,45.0,226.0,24.0,5.5138888888,18.1972222211,0.0,25.0,404.0,2.7638888888000004,8.0,75.0,2.75
