season,episode,player_name,voted_off_next,total_days,exile_days,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,challenge_wins,challenge_appearances,sit_outs,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,cumsum_total_days,cumsum_exile_days,cumsum_votes_for_bootee,cumsum_votes_against_player,cumsum_total_votes,cumsum_tribal_council_appearances,cumsum_challenge_wins,cumsum_challenge_appearances,cumsum_sit_outs,cumsum_reward_chl_win,cumsum_reward_chl_teammates,cumsum_reward_chl_win_perc,cumsum_immun_chl_win,cumsum_immun_chl_teammates,cumsum_immun_chl_win_perc
27,2,Rupert,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,10.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,2,Tina,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,6.5,0.0,1.0,0.0,10.0,1.0,0.2361111111,0.2361111111,0.0,1.0,9.0,0.1111111111,1.0,8.0,0.125
27,2,Tyson,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,6.5,0.0,0.0,0.0,10.0,1.0,0.2361111111,0.2361111111,0.0,1.0,9.0,0.1111111111,1.0,8.0,0.125
27,2,Vytas,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.5,0.0,3.0,0.0,27.0,3.0,0.0,0.2361111111,0.0,0.0,9.0,0.0,0.0,8.0,0.0
27,3,Aras,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,8.5,0.0,0.0,0.0,10.0,1.0,0.378968254,0.378968254,0.0,1.0,9.0,0.1111111111,2.0,15.0,0.2678571429
27,3,Brad,0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,4.0,1.0,34.0,4.0,0.0,0.378968254,0.0,0.0,9.0,0.0,0.0,15.0,0.0
27,3,Caleb,0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,4.0,0.0,34.0,4.0,0.0,0.378968254,0.0,0.0,9.0,0.0,0.0,15.0,0.0
27,3,Candice,0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,8.5,8.0,0.0,6.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
27,3,Ciera,0,2.0,0.0,1.0,1.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,3.0,2.0,34.0,4.0,0.0,0.378968254,0.0,0.0,9.0,0.0,0.0,15.0,0.0
27,3,Colton,0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,1.0,9.0,19.0,2.0,0.2361111111,0.2361111111,0.0,1.0,9.0,0.1111111111,1.0,8.0,0.125
27,3,Gervase,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,8.5,0.0,1.0,1.0,10.0,1.0,0.378968254,0.378968254,0.0,1.0,9.0,0.1111111111,2.0,15.0,0.2678571429
27,3,Hayden,0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,4.0,0.0,34.0,4.0,0.0,0.378968254,0.0,0.0,9.0,0.0,0.0,15.0,0.0
27,3,John,0,2.0,0.0,0.0,6.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,3.0,8.0,34.0,4.0,0.0,0.378968254,0.0,0.0,9.0,0.0,0.0,15.0,0.0
27,3,Kat,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,8.5,0.0,1.0,0.0,10.0,1.0,0.253968254,0.378968254,1.0,1.0,9.0,0.1111111111,1.0,15.0,0.1428571429
27,3,Katie,0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,2.0,2.0,34.0,4.0,0.0,0.378968254,0.0,0.0,9.0,0.0,0.0,15.0,0.0
27,3,Laura B.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,8.5,0.0,0.0,6.0,10.0,1.0,0.378968254,0.378968254,0.0,1.0,9.0,0.1111111111,2.0,15.0,0.2678571429
27,3,Laura M.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,8.5,0.0,1.0,3.0,10.0,1.0,0.378968254,0.378968254,0.0,1.0,9.0,0.1111111111,2.0,15.0,0.2678571429
27,3,Marissa,1,2.0,2.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,1.0,0.25,0.0,0.0,0.0,8.5,5.0,0.0,10.0,19.0,2.0,0.5,1.1111111111,0.0,0.5,11.0,0.5,0.0,0.0,0.0
27,3,Monica,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,1.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,1.0,0.0,10.0,1.0,0.2361111111,0.378968254,1.0,1.0,9.0,0.1111111111,1.0,15.0,0.125
27,3,Rachel,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,1.0,1.0,5.0,27.0,3.0,0.0,0.7361111111,0.0,0.0,10.0,0.0,0.0,8.0,0.0
27,3,Rupert,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,10.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,3,Tina,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,8.5,0.0,1.0,0.0,10.0,1.0,0.378968254,0.378968254,0.0,1.0,9.0,0.1111111111,2.0,15.0,0.2678571429
27,3,Tyson,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,8.5,0.0,0.0,0.0,10.0,1.0,0.378968254,0.378968254,0.0,1.0,9.0,0.1111111111,2.0,15.0,0.2678571429
27,3,Vytas,0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.5,0.0,4.0,0.0,34.0,4.0,0.0,0.378968254,0.0,0.0,9.0,0.0,0.0,15.0,0.0
27,4,Aras,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,10.5,0.0,0.0,0.0,10.0,1.0,0.5456349207,0.5456349207,0.0,1.0,9.0,0.1111111111,3.0,21.0,0.43452380960000003
27,4,Brad,0,2.0,0.0,0.0,3.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,4.0,4.0,40.0,5.0,0.0,0.5456349207,0.0,0.0,9.0,0.0,0.0,21.0,0.0
27,4,Caleb,0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,5.0,0.0,40.0,5.0,0.0,0.5456349207,0.0,0.0,9.0,0.0,0.0,21.0,0.0
27,4,Candice,1,2.0,2.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,1.0,0.25,0.0,0.0,0.0,10.5,10.0,0.0,6.0,10.0,1.0,1.25,1.5,0.0,1.25,3.0,1.25,0.0,0.0,0.0
27,4,Ciera,0,2.0,0.0,1.0,3.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,4.0,5.0,40.0,5.0,0.0,0.5456349207,0.0,0.0,9.0,0.0,0.0,21.0,0.0
27,4,Gervase,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,10.5,0.0,1.0,1.0,10.0,1.0,0.5456349207,0.5456349207,0.0,1.0,9.0,0.1111111111,3.0,21.0,0.43452380960000003
27,4,Hayden,0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,4.0,0.0,40.0,5.0,0.0,0.5456349207,0.0,0.0,9.0,0.0,0.0,21.0,0.0
27,4,John,0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,10.5,2.0,3.0,8.0,34.0,4.0,0.5,0.878968254,0.0,0.5,10.0,0.5,0.0,15.0,0.0
27,4,Kat,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,1.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,1.0,0.0,10.0,1.0,0.253968254,0.5456349207,2.0,1.0,9.0,0.1111111111,1.0,21.0,0.1428571429
27,4,Katie,0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,3.0,2.0,40.0,5.0,0.0,0.5456349207,0.0,0.0,9.0,0.0,0.0,21.0,0.0
27,4,Laura B.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,10.5,0.0,0.0,6.0,10.0,1.0,0.5456349207,0.5456349207,0.0,1.0,9.0,0.1111111111,3.0,21.0,0.43452380960000003
27,4,Laura M.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,10.5,0.0,1.0,3.0,10.0,1.0,0.5456349207,0.5456349207,0.0,1.0,9.0,0.1111111111,3.0,21.0,0.43452380960000003
27,4,Marissa,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5,6.0,0.0,10.0,19.0,2.0,0.5,1.6111111111,0.0,0.5,12.0,0.5,0.0,0.0,0.0
27,4,Monica,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,10.5,0.0,1.0,0.0,10.0,1.0,0.4027777778,0.5456349207,1.0,1.0,9.0,0.1111111111,2.0,21.0,0.29166666669999997
27,4,Tina,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,1.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,1.0,0.0,10.0,1.0,0.378968254,0.5456349207,1.0,1.0,9.0,0.1111111111,2.0,21.0,0.2678571429
27,4,Tyson,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,10.5,0.0,0.0,0.0,10.0,1.0,0.5456349207,0.5456349207,0.0,1.0,9.0,0.1111111111,3.0,21.0,0.43452380960000003
27,4,Vytas,0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.5,0.0,4.0,0.0,40.0,5.0,0.0,0.5456349207,0.0,0.0,9.0,0.0,0.0,21.0,0.0
27,5,Aras,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,1.0,0.0,18.0,2.0,0.5456349207,0.7456349207,0.0,1.0,9.0,0.1111111111,3.0,26.0,0.43452380960000003
27,5,Brad,1,3.0,3.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,1.0,0.25,0.0,0.0,0.0,13.5,3.0,4.0,4.0,40.0,5.0,0.25,1.0456349207,0.0,0.25,10.0,0.25,0.0,21.0,0.0
27,5,Caleb,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,13.5,0.0,5.0,0.0,40.0,5.0,0.2,0.7456349207,0.0,0.0,9.0,0.0,1.0,26.0,0.2
27,5,Candice,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.5,10.0,0.0,6.0,10.0,1.0,1.25,2.0,0.0,1.25,4.0,1.25,0.0,0.0,0.0
27,5,Ciera,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,13.5,0.0,4.0,5.0,40.0,5.0,0.2,0.7456349207,0.0,0.0,9.0,0.0,1.0,26.0,0.2
27,5,Gervase,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,2.0,1.0,18.0,2.0,0.5456349207,0.7456349207,0.0,1.0,9.0,0.1111111111,3.0,26.0,0.43452380960000003
27,5,Hayden,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,13.5,0.0,4.0,0.0,40.0,5.0,0.2,0.7456349207,0.0,0.0,9.0,0.0,1.0,26.0,0.2
27,5,John,0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,13.5,5.0,3.0,8.0,34.0,4.0,1.0,1.3789682540000001,0.0,1.0,11.0,1.0,0.0,15.0,0.0
27,5,Kat,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,2.0,0.0,18.0,2.0,0.253968254,0.7456349207,2.0,1.0,9.0,0.1111111111,1.0,26.0,0.1428571429
27,5,Katie,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,13.5,0.0,3.0,2.0,40.0,5.0,0.2,0.7456349207,0.0,0.0,9.0,0.0,1.0,26.0,0.2
27,5,Laura B.,0,3.0,0.0,1.0,1.0,8.0,1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,1.0,7.0,18.0,2.0,0.5456349207,0.7456349207,1.0,1.0,9.0,0.1111111111,3.0,26.0,0.43452380960000003
27,5,Laura M.,0,3.0,0.0,0.0,7.0,8.0,1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,1.0,10.0,18.0,2.0,0.5456349207,0.7456349207,1.0,1.0,9.0,0.1111111111,3.0,26.0,0.43452380960000003
27,5,Monica,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,2.0,0.0,18.0,2.0,0.4027777778,0.7456349207,2.0,1.0,9.0,0.1111111111,2.0,26.0,0.29166666669999997
27,5,Tina,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,2.0,0.0,18.0,2.0,0.378968254,0.7456349207,1.0,1.0,9.0,0.1111111111,2.0,26.0,0.2678571429
27,5,Tyson,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,0.0,1.0,0.0,18.0,2.0,0.5456349207,0.7456349207,0.0,1.0,9.0,0.1111111111,3.0,26.0,0.43452380960000003
27,5,Vytas,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,13.5,0.0,4.0,0.0,40.0,5.0,0.2,0.7456349207,0.0,0.0,9.0,0.0,1.0,26.0,0.2
27,6,Aras,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,16.5,0.0,1.0,0.0,18.0,2.0,0.7123015874,0.9123015874,0.0,1.0,9.0,0.1111111111,4.0,32.0,0.6011904763
27,6,Brad,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5,4.0,4.0,4.0,40.0,5.0,0.25,1.5456349207,0.0,0.25,11.0,0.25,0.0,21.0,0.0
27,6,Caleb,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.166666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,16.5,0.0,5.0,0.0,40.0,5.0,0.36666666670000003,0.9123015877,0.0,0.0,9.0,0.0,2.0,32.0,0.36666666670000003
27,6,Ciera,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.166666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,16.5,0.0,4.0,5.0,40.0,5.0,0.36666666670000003,0.9123015877,0.0,0.0,9.0,0.0,2.0,32.0,0.36666666670000003
27,6,Gervase,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,16.5,0.0,2.0,1.0,18.0,2.0,0.7123015874,0.9123015874,0.0,1.0,9.0,0.1111111111,4.0,32.0,0.6011904763
27,6,Hayden,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.166666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,16.5,0.0,4.0,0.0,40.0,5.0,0.36666666670000003,0.9123015877,0.0,0.0,9.0,0.0,2.0,32.0,0.36666666670000003
27,6,John,0,3.0,3.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,1.0,0.25,0.0,0.0,0.0,16.5,8.0,3.0,8.0,34.0,4.0,1.25,1.8789682540000001,0.0,1.25,12.0,1.25,0.0,15.0,0.0
27,6,Kat,1,3.0,0.0,0.0,5.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.5,0.0,2.0,5.0,24.0,3.0,0.253968254,0.9123015874,2.0,1.0,9.0,0.1111111111,1.0,32.0,0.1428571429
27,6,Katie,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.5,0.0,4.0,2.0,46.0,6.0,0.2,0.9123015877,0.0,0.0,9.0,0.0,1.0,32.0,0.2
27,6,Laura B.,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.5,0.0,2.0,7.0,24.0,3.0,0.5456349207,0.9123015877,1.0,1.0,9.0,0.1111111111,3.0,32.0,0.43452380960000003
27,6,Laura M.,0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,16.5,3.0,1.0,10.0,18.0,2.0,1.0456349207,1.2456349207000001,1.0,1.5,10.0,0.6111111111,3.0,26.0,0.43452380960000003
27,6,Monica,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.5,0.0,3.0,0.0,24.0,3.0,0.4027777778,0.9123015877,2.0,1.0,9.0,0.1111111111,2.0,32.0,0.29166666669999997
27,6,Tina,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.5,0.0,3.0,0.0,24.0,3.0,0.378968254,0.9123015877,1.0,1.0,9.0,0.1111111111,2.0,32.0,0.2678571429
27,6,Tyson,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.1666666667,0.0,0.0,0.0,0.0,1.0,6.0,0.1666666667,16.5,0.0,1.0,0.0,18.0,2.0,0.7123015874,0.9123015874,0.0,1.0,9.0,0.1111111111,4.0,32.0,0.6011904763
27,6,Vytas,0,3.0,0.0,1.0,1.0,6.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.5,0.0,5.0,1.0,46.0,6.0,0.2,0.9123015877,0.0,0.0,9.0,0.0,1.0,32.0,0.2
27,7,Aras,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,18.5,0.0,1.0,0.0,18.0,2.0,0.9123015874,1.1123015874,0.0,1.0,9.0,0.1111111111,5.0,37.0,0.8011904763
27,7,Caleb,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,18.5,0.0,5.0,0.0,40.0,5.0,0.5666666667,1.1123015877,0.0,0.0,9.0,0.0,3.0,37.0,0.5666666667
27,7,Ciera,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.5,0.0,4.0,5.0,40.0,5.0,0.36666666670000003,1.1123015877,0.0,0.0,9.0,0.0,2.0,37.0,0.36666666670000003
27,7,Gervase,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,18.5,0.0,2.0,1.0,18.0,2.0,0.9123015874,1.1123015874,0.0,1.0,9.0,0.1111111111,5.0,37.0,0.8011904763
27,7,Hayden,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,18.5,0.0,4.0,0.0,40.0,5.0,0.5666666667,1.1123015877,0.0,0.0,9.0,0.0,3.0,37.0,0.5666666667
27,7,John,1,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,18.5,10.0,3.0,8.0,34.0,4.0,1.75,2.378968254,0.0,1.75,13.0,1.75,0.0,15.0,0.0
27,7,Kat,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.5,1.0,2.0,5.0,24.0,3.0,0.253968254,1.4123015874,2.0,1.0,10.0,0.1111111111,1.0,32.0,0.1428571429
27,7,Katie,0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.5,0.0,5.0,2.0,51.0,7.0,0.2,1.1123015877,0.0,0.0,9.0,0.0,1.0,37.0,0.2
27,7,Laura B.,1,2.0,0.0,0.0,4.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.5,0.0,2.0,11.0,29.0,4.0,0.5456349207,1.1123015877,1.0,1.0,9.0,0.1111111111,3.0,37.0,0.43452380960000003
27,7,Laura M.,0,2.0,2.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,1.0,0.25,0.0,0.0,0.0,18.5,5.0,1.0,10.0,18.0,2.0,1.2956349207,1.7456349207000001,1.0,1.75,11.0,0.8611111111,3.0,26.0,0.43452380960000003
27,7,Monica,0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.5,0.0,4.0,0.0,29.0,4.0,0.4027777778,1.1123015877,2.0,1.0,9.0,0.1111111111,2.0,37.0,0.29166666669999997
27,7,Tina,0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.5,0.0,4.0,0.0,29.0,4.0,0.378968254,1.1123015877,1.0,1.0,9.0,0.1111111111,2.0,37.0,0.2678571429
27,7,Tyson,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,18.5,0.0,1.0,0.0,18.0,2.0,0.9123015874,1.1123015874,0.0,1.0,9.0,0.1111111111,5.0,37.0,0.8011904763
27,7,Vytas,0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.5,0.0,6.0,2.0,51.0,7.0,0.2,1.1123015877,0.0,0.0,9.0,0.0,1.0,37.0,0.2
27,8,Aras,0,3.0,0.0,0.0,7.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.0,1.0,7.0,29.0,3.0,0.9123015874,2.1123015874,0.0,1.0,9.0,0.1111111111,5.0,38.0,0.8011904763
27,8,Caleb,0,3.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.0,6.0,0.0,51.0,6.0,0.5666666667,2.1123015877,0.0,0.0,9.0,0.0,3.0,38.0,0.5666666667
27,8,Ciera,0,3.0,0.0,1.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.0,5.0,7.0,51.0,6.0,0.36666666670000003,2.1123015877,0.0,0.0,9.0,0.0,2.0,38.0,0.36666666670000003
27,8,Gervase,0,3.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.0,3.0,1.0,29.0,3.0,0.9123015874,2.1123015874,0.0,1.0,9.0,0.1111111111,5.0,38.0,0.8011904763
27,8,Hayden,0,3.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.0,5.0,0.0,51.0,6.0,0.5666666667,2.1123015877,0.0,0.0,9.0,0.0,3.0,38.0,0.5666666667
27,8,John,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.5,11.0,3.0,8.0,34.0,4.0,1.75,3.378968254,0.0,1.75,14.0,1.75,0.0,15.0,0.0
27,8,Katie,0,3.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.0,5.0,2.0,62.0,8.0,0.2,2.1123015877,0.0,0.0,9.0,0.0,1.0,38.0,0.2
27,8,Laura B.,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.5,1.0,2.0,11.0,29.0,4.0,0.5456349207,2.1123015877,1.0,1.0,10.0,0.1111111111,3.0,37.0,0.43452380960000003
27,8,Laura M.,0,3.0,1.0,1.0,2.0,11.0,1.0,0.5,2.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,21.5,6.0,2.0,12.0,29.0,3.0,1.7956349207,3.7456349207,1.0,2.25,12.0,1.3611111111,3.0,27.0,0.43452380960000003
27,8,Monica,0,3.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.0,5.0,0.0,40.0,5.0,0.4027777778,2.1123015877,2.0,1.0,9.0,0.1111111111,2.0,38.0,0.29166666669999997
